,月份,股票代码,股票名称
0,2020-09,600176,中国巨石
0,2020-09,600183,生益科技
0,2020-09,600196,复星医药
0,2020-09,600276,恒瑞医药
0,2020-09,600309,万华化学
0,2020-09,600332,白云山
0,2020-09,600346,恒力股份
0,2020-09,600352,浙江龙盛
0,2020-09,600362,江西铜业
0,2020-09,600383,金地集团
0,2020-09,600406,国电南瑞
0,2020-09,600436,片仔癀
0,2020-09,600438,通威股份
0,2020-09,600489,中金黄金
0,2020-09,600519,贵州茅台
0,2020-09,600547,山东黄金
0,2020-09,600570,恒生电子
0,2020-09,600585,海螺水泥
0,2020-09,600588,用友网络
0,2020-09,600606,绿地控股
0,2020-09,600655,豫园股份
0,2020-09,600660,福耀玻璃
0,2020-09,600690,海尔智家
0,2020-09,600741,华域汽车
0,2020-09,600745,闻泰科技
0,2020-09,600760,中航沈飞
0,2020-09,600795,国电电力
0,2020-09,600809,山西汾酒
0,2020-09,600837,海通证券
0,2020-09,600848,上海临港
0,2020-09,600886,国投电力
0,2020-09,600887,伊利股份
0,2020-09,600893,航发动力
0,2020-09,600900,长江电力
0,2020-09,600919,江苏银行
0,2020-09,600926,杭州银行
0,2020-09,600958,东方证券
0,2020-09,600989,宝丰能源
0,2020-09,600999,招商证券
0,2020-09,601006,大秦铁路
0,2020-09,601009,南京银行
0,2020-09,601012,隆基股份
0,2020-09,601021,春秋航空
0,2020-09,601066,中信建投
0,2020-09,601088,中国神华
0,2020-09,601100,恒立液压
0,2020-09,601108,财通证券
0,2020-09,601111,中国国航
0,2020-09,601138,工业富联
0,2020-09,601155,新城控股
0,2020-09,601162,天风证券
0,2020-09,601166,兴业银行
0,2020-09,601169,北京银行
0,2020-09,601186,中国铁建
0,2020-09,601211,国泰君安
0,2020-09,601216,君正集团
0,2020-09,601225,陕西煤业
0,2020-09,601229,上海银行
0,2020-09,601231,环旭电子
0,2020-09,601236,红塔证券
0,2020-09,601238,广汽集团
0,2020-09,601288,农业银行
0,2020-09,601318,中国平安
0,2020-09,601319,中国人保
0,2020-09,601328,交通银行
0,2020-09,601336,新华保险
0,2020-09,601360,三六零
0,2020-09,601377,兴业证券
0,2020-09,601390,中国中铁
0,2020-09,601398,工商银行
0,2020-09,601600,中国铝业
0,2020-09,601601,中国太保
0,2020-09,601607,上海医药
0,2020-09,601618,中国中冶
0,2020-09,601628,中国人寿
0,2020-09,601633,长城汽车
0,2020-09,601658,邮储银行
0,2020-09,601668,中国建筑
0,2020-09,601669,中国电建
0,2020-09,601688,华泰证券
0,2020-09,601698,中国卫通
0,2020-09,601766,中国中车
0,2020-09,601788,光大证券
0,2020-09,601800,中国交建
0,2020-09,601808,中海油服
0,2020-09,601816,京沪高铁
0,2020-09,601818,光大银行
0,2020-09,601838,成都银行
0,2020-09,601857,中国石油
0,2020-09,601877,正泰电器
0,2020-09,601878,浙商证券
0,2020-09,601881,中国银河
0,2020-09,601888,中国中免
0,2020-09,601899,紫金矿业
0,2020-09,601901,方正证券
0,2020-09,601916,浙商银行
0,2020-09,601919,中远海控
0,2020-09,601933,永辉超市
0,2020-09,601939,建设银行
0,2020-09,601985,中国核电
0,2020-09,601988,中国银行
0,2020-09,601989,中国重工
0,2020-09,601998,中信银行
0,2020-09,603019,中科曙光
0,2020-09,603160,汇顶科技
0,2020-09,603259,药明康德
0,2020-09,603288,海天味业
0,2020-09,603369,今世缘
0,2020-09,603501,韦尔股份
0,2020-09,603658,安图生物
0,2020-09,603799,华友钴业
0,2020-09,603833,欧派家居
0,2020-09,603899,晨光文具
0,2020-09,603986,兆易创新
0,2020-09,603993,洛阳钼业
0,2020-10,656,金科股份
0,2020-10,728,国元证券
0,2020-10,860,顺鑫农业
0,2020-10,2153,石基信息
0,2020-10,2456,欧菲光
0,2020-10,2463,沪电股份
0,2020-10,2508,老板电器
0,2020-10,2558,巨人网络
0,2020-10,2673,西部证券
0,2020-10,2739,万达电影
0,2020-10,2773,康弘药业
0,2020-10,2939,长城证券
0,2020-10,2945,华林证券
0,2020-10,300136,信维通信
0,2020-10,600118,中国卫星
0,2020-10,600233,圆通速递
0,2020-10,600299,安迪苏
0,2020-10,600340,华夏幸福
0,2020-10,600482,中国动力
0,2020-10,600522,中天科技
0,2020-10,600703,三安光电
0,2020-10,600705,中航产融
0,2020-10,601077,渝农商行
0,2020-10,601555,东吴证券
0,2020-10,601727,上海电气
0,2020-10,627,天茂集团
0,2020-10,671,阳光城
0,2020-10,723,美锦能源
0,2020-10,961,中南建设
0,2020-10,2146,荣盛发展
0,2020-10,2422,科伦药业
0,2020-10,2958,青农商行
0,2020-10,600004,白云机场
0,2020-10,600027,华电国际
0,2020-10,600066,宇通客车
0,2020-10,600068,葛洲坝
0,2020-10,600177,雅戈尔
0,2020-10,600208,新湖中宝
0,2020-10,600271,航天信息
0,2020-10,600297,广汇汽车
0,2020-10,600369,西南证券
0,2020-10,600390,五矿资本
0,2020-10,600487,亨通光电
0,2020-10,600498,烽火通信
0,2020-10,600637,东方明珠
0,2020-10,600998,九州通
0,2020-10,601117,中国化学
0,2020-10,601198,东兴证券
0,2020-10,601577,长沙银行
0,2020-10,603156,养元饮品
0,2020-10,709,河钢股份
0,2020-10,2466,天齐锂业
0,2020-10,2468,申通快递
0,2020-10,600038,中直股份
0,2020-10,600089,特变电工
0,2020-10,600170,上海建工
0,2020-10,600188,兖州煤业
0,2020-10,600219,南山铝业
0,2020-10,600221,海航控股
0,2020-10,600372,中航电子
0,2020-10,600398,海澜之家
0,2020-10,600516,方大炭素
0,2020-10,600583,海油工程
0,2020-10,600674,川投能源
0,2020-10,600867,通化东宝
0,2020-10,600928,西安银行
0,2020-10,600968,海油发展
0,2020-10,600977,中国电影
0,2020-10,601018,宁波港
0,2020-10,601212,白银有色
0,2020-10,601298,青岛港
0,2020-10,601828,美凯龙
0,2020-10,601898,中煤能源
0,2020-10,601992,金隅集团
0,2020-10,601997,贵阳银行
0,2020-10,603260,合盛硅业
0,2020-10,1,平安银行
0,2020-10,2,万科
0,2020-10,63,中兴通讯
0,2020-10,66,中国长城
0,2020-10,69,华侨城
0,2020-10,100,TCL科技
0,2020-10,157,中联重科
0,2020-10,166,申万宏源
0,2020-10,333,美的集团
0,2020-10,338,潍柴动力
0,2020-10,425,徐工机械
0,2020-10,538,云南白药
0,2020-10,568,泸州老窖
0,2020-10,596,古井贡酒
0,2020-10,625,长安汽车
0,2020-10,651,格力电器
0,2020-10,661,长春高新
0,2020-10,703,恒逸石化
0,2020-10,708,中信特钢
0,2020-10,725,京东方
0,2020-10,768,中航西飞
0,2020-10,776,广发证券
0,2020-10,783,长江证券
0,2020-10,786,北新建材
0,2020-10,858,五粮液
0,2020-10,876,新希望
0,2020-10,895,双汇发展
0,2020-10,938,紫光股份
0,2020-10,963,华东医药
0,2020-10,977,浪潮信息
0,2020-10,1979,招商蛇口
0,2020-10,2001,新和成
0,2020-10,2007,华兰生物
0,2020-10,2008,大族激光
0,2020-10,2024,苏宁易购
0,2020-10,2027,分众传媒
0,2020-10,2032,苏泊尔
0,2020-10,2044,美年健康
0,2020-10,2050,三花智控
0,2020-10,2120,韵达股份
0,2020-10,2129,中环股份
0,2020-10,2142,宁波银行
0,2020-10,2157,正邦科技
0,2020-10,2179,中航光电
0,2020-10,2202,金风科技
0,2020-10,2230,科大讯飞
0,2020-10,2236,大华股份
0,2020-10,2241,歌尔股份
0,2020-10,2252,上海莱士
0,2020-10,2271,东方雨虹
0,2020-10,2304,洋河股份
0,2020-10,2311,海大集团
0,2020-10,2352,顺丰控股
0,2020-10,2371,北方华创
0,2020-10,2410,广联达
0,2020-10,2415,海康威视
0,2020-10,2460,赣锋锂业
0,2020-10,2475,立讯精密
0,2020-10,2493,荣盛石化
0,2020-10,2555,三七互娱
0,2020-10,2594,比亚迪
0,2020-10,2601,龙佰集团
0,2020-10,2602,世纪华通
0,2020-10,2607,中公教育
0,2020-10,2624,完美世界
0,2020-10,2714,牧原股份
0,2020-10,2736,国信证券
0,2020-10,2841,视源股份
0,2020-10,2916,深南电路
0,2020-10,2938,鹏鼎控股
0,2020-10,3816,中国广核
0,2020-10,300003,乐普医疗
0,2020-10,300014,亿纬锂能
0,2020-10,300015,爱尔眼科
0,2020-10,300033,同花顺
0,2020-10,300059,东方财富
0,2020-10,300122,智飞生物
0,2020-10,300124,汇川技术
0,2020-10,300142,沃森生物
0,2020-10,300144,宋城演艺
0,2020-10,300347,泰格医药
0,2020-10,300408,三环股份
0,2020-10,300413,芒果超媒
0,2020-10,300433,蓝思科技
0,2020-10,300498,温氏股份
0,2020-10,300601,康泰生物
0,2020-10,300628,亿联网络
0,2020-10,600000,浦发银行
0,2020-10,600009,上海机场
0,2020-10,600010,包钢股份
0,2020-10,600011,华能国际
0,2020-10,600015,华夏银行
0,2020-10,600016,民生银行
0,2020-10,600018,上港集团
0,2020-10,600019,宝钢股份
0,2020-10,600025,华能水电
0,2020-10,600028,中国石化
0,2020-10,600029,南方航空
0,2020-10,600030,中信证券
0,2020-10,600031,三一重工
0,2020-10,600036,招商银行
0,2020-10,600048,保利发展
0,2020-10,600050,中国联通
0,2020-10,600061,国投资本
0,2020-10,600085,同仁堂
0,2020-10,600104,上汽集团
0,2020-10,600109,国金证券
0,2020-10,600111,北方稀土
0,2020-10,600115,中国东航
0,2020-10,600176,中国巨石
0,2020-10,600183,生益科技
0,2020-10,600196,复星医药
0,2020-10,600276,恒瑞医药
0,2020-10,600309,万华化学
0,2020-10,600332,白云山
0,2020-10,600346,恒力股份
0,2020-10,600352,浙江龙盛
0,2020-10,600362,江西铜业
0,2020-10,600383,金地集团
0,2020-10,600406,国电南瑞
0,2020-10,600436,片仔癀
0,2020-10,600438,通威股份
0,2020-10,600489,中金黄金
0,2020-10,600519,贵州茅台
0,2020-10,600547,山东黄金
0,2020-10,600570,恒生电子
0,2020-10,600585,海螺水泥
0,2020-10,600588,用友网络
0,2020-10,600606,绿地控股
0,2020-10,600655,豫园股份
0,2020-10,600660,福耀玻璃
0,2020-10,600690,海尔智家
0,2020-10,600741,华域汽车
0,2020-10,600745,闻泰科技
0,2020-10,600760,中航沈飞
0,2020-10,600795,国电电力
0,2020-10,600809,山西汾酒
0,2020-10,600837,海通证券
0,2020-10,600848,上海临港
0,2020-10,600886,国投电力
0,2020-10,600887,伊利股份
0,2020-10,600893,航发动力
0,2020-10,600900,长江电力
0,2020-10,600919,江苏银行
0,2020-10,600926,杭州银行
0,2020-10,600958,东方证券
0,2020-10,600989,宝丰能源
0,2020-10,600999,招商证券
0,2020-10,601006,大秦铁路
0,2020-10,601009,南京银行
0,2020-10,601012,隆基股份
0,2020-10,601021,春秋航空
0,2020-10,601066,中信建投
0,2020-10,601088,中国神华
0,2020-10,601100,恒立液压
0,2020-10,601108,财通证券
0,2020-10,601111,中国国航
0,2020-10,601138,工业富联
0,2020-10,601155,新城控股
0,2020-10,601162,天风证券
0,2020-10,601166,兴业银行
0,2020-10,601169,北京银行
0,2020-10,601186,中国铁建
0,2020-10,601211,国泰君安
0,2020-10,601216,君正集团
0,2020-10,601225,陕西煤业
0,2020-10,601229,上海银行
0,2020-10,601231,环旭电子
0,2020-10,601236,红塔证券
0,2020-10,601238,广汽集团
0,2020-10,601288,农业银行
0,2020-10,601318,中国平安
0,2020-10,601319,中国人保
0,2020-10,601328,交通银行
0,2020-10,601336,新华保险
0,2020-10,601360,三六零
0,2020-10,601377,兴业证券
0,2020-10,601390,中国中铁
0,2020-10,601398,工商银行
0,2020-10,601600,中国铝业
0,2020-10,601601,中国太保
0,2020-10,601607,上海医药
0,2020-10,601618,中国中冶
0,2020-10,601628,中国人寿
0,2020-10,601633,长城汽车
0,2020-10,601658,邮储银行
0,2020-10,601668,中国建筑
0,2020-10,601669,中国电建
0,2020-10,601688,华泰证券
0,2020-10,601698,中国卫通
0,2020-10,601766,中国中车
0,2020-10,601788,光大证券
0,2020-10,601800,中国交建
0,2020-10,601808,中海油服
0,2020-10,601816,京沪高铁
0,2020-10,601818,光大银行
0,2020-10,601838,成都银行
0,2020-10,601857,中国石油
0,2020-10,601877,正泰电器
0,2020-10,601878,浙商证券
0,2020-10,601881,中国银河
0,2020-10,601888,中国中免
0,2020-10,601899,紫金矿业
0,2020-10,601901,方正证券
0,2020-10,601916,浙商银行
0,2020-10,601919,中远海控
0,2020-10,601933,永辉超市
0,2020-10,601939,建设银行
0,2020-10,601985,中国核电
0,2020-10,601988,中国银行
0,2020-10,601989,中国重工
0,2020-10,601998,中信银行
0,2020-10,603019,中科曙光
0,2020-10,603160,汇顶科技
0,2020-10,603259,药明康德
0,2020-10,603288,海天味业
0,2020-10,603369,今世缘
0,2020-10,603501,韦尔股份
0,2020-10,603658,安图生物
0,2020-10,603799,华友钴业
0,2020-10,603833,欧派家居
0,2020-10,603899,晨光文具
0,2020-10,603986,兆易创新
0,2020-10,603993,洛阳钼业
0,2020-11,656,金科股份
0,2020-11,728,国元证券
0,2020-11,860,顺鑫农业
0,2020-11,2153,石基信息
0,2020-11,2456,欧菲光
0,2020-11,2463,沪电股份
0,2020-11,2508,老板电器
0,2020-11,2558,巨人网络
0,2020-11,2673,西部证券
0,2020-11,2739,万达电影
0,2020-11,2773,康弘药业
0,2020-11,2939,长城证券
0,2020-11,2945,华林证券
0,2020-11,300136,信维通信
0,2020-11,600118,中国卫星
0,2020-11,600233,圆通速递
0,2020-11,600299,安迪苏
0,2020-11,600340,华夏幸福
0,2020-11,600482,中国动力
0,2020-11,600522,中天科技
0,2020-11,600703,三安光电
0,2020-11,600705,中航产融
0,2020-11,601077,渝农商行
0,2020-11,601555,东吴证券
0,2020-11,601727,上海电气
0,2020-11,627,天茂集团
0,2020-11,671,阳光城
0,2020-11,723,美锦能源
0,2020-11,961,中南建设
0,2020-11,2146,荣盛发展
0,2020-11,2422,科伦药业
0,2020-11,2958,青农商行
0,2020-11,600004,白云机场
0,2020-11,600027,华电国际
0,2020-11,600066,宇通客车
0,2020-11,600068,葛洲坝
0,2020-11,600177,雅戈尔
0,2020-11,600208,新湖中宝
0,2020-11,600271,航天信息
0,2020-11,600297,广汇汽车
0,2020-11,600369,西南证券
0,2020-11,600390,五矿资本
0,2020-11,600487,亨通光电
0,2020-11,600498,烽火通信
0,2020-11,600637,东方明珠
0,2020-11,600998,九州通
0,2020-11,601117,中国化学
0,2020-11,601198,东兴证券
0,2020-11,601577,长沙银行
0,2020-11,603156,养元饮品
0,2020-11,709,河钢股份
0,2020-11,2466,天齐锂业
0,2020-11,2468,申通快递
0,2020-11,600038,中直股份
0,2020-11,600089,特变电工
0,2020-11,600170,上海建工
0,2020-11,600188,兖州煤业
0,2020-11,600219,南山铝业
0,2020-11,600221,海航控股
0,2020-11,600372,中航电子
0,2020-11,600398,海澜之家
0,2020-11,600516,方大炭素
0,2020-11,600583,海油工程
0,2020-11,600674,川投能源
0,2020-11,600867,通化东宝
0,2020-11,600928,西安银行
0,2020-11,600968,海油发展
0,2020-11,600977,中国电影
0,2020-11,601018,宁波港
0,2020-11,601212,白银有色
0,2020-11,601298,青岛港
0,2020-11,601828,美凯龙
0,2020-11,601898,中煤能源
0,2020-11,601992,金隅集团
0,2020-11,601997,贵阳银行
0,2020-11,603260,合盛硅业
0,2020-11,1,平安银行
0,2020-11,2,万科
0,2020-11,63,中兴通讯
0,2020-11,66,中国长城
0,2020-11,69,华侨城
0,2020-11,100,TCL科技
0,2020-11,157,中联重科
0,2020-11,166,申万宏源
0,2020-11,333,美的集团
0,2020-11,338,潍柴动力
0,2020-11,425,徐工机械
0,2020-11,538,云南白药
0,2020-11,568,泸州老窖
0,2020-11,596,古井贡酒
0,2020-11,625,长安汽车
0,2020-11,651,格力电器
0,2020-11,661,长春高新
0,2020-11,703,恒逸石化
0,2020-11,708,中信特钢
0,2020-11,725,京东方
0,2020-11,768,中航西飞
0,2020-11,776,广发证券
0,2020-11,783,长江证券
0,2020-11,786,北新建材
0,2020-11,858,五粮液
0,2020-11,876,新希望
0,2020-11,895,双汇发展
0,2020-11,938,紫光股份
0,2020-11,963,华东医药
0,2020-11,977,浪潮信息
0,2020-11,1979,招商蛇口
0,2020-11,2001,新和成
0,2020-11,2007,华兰生物
0,2020-11,2008,大族激光
0,2020-11,2024,苏宁易购
0,2020-11,2027,分众传媒
0,2020-11,2032,苏泊尔
0,2020-11,2044,美年健康
0,2020-11,2050,三花智控
0,2020-11,2120,韵达股份
0,2020-11,2129,中环股份
0,2020-11,2142,宁波银行
0,2020-11,2157,正邦科技
0,2020-11,2179,中航光电
0,2020-11,2202,金风科技
0,2020-11,2230,科大讯飞
0,2020-11,2236,大华股份
0,2020-11,2241,歌尔股份
0,2020-11,2252,上海莱士
0,2020-11,2271,东方雨虹
0,2020-11,2304,洋河股份
0,2020-11,2311,海大集团
0,2020-11,2352,顺丰控股
0,2020-11,2371,北方华创
0,2020-11,2410,广联达
0,2020-11,2415,海康威视
0,2020-11,2460,赣锋锂业
0,2020-11,2475,立讯精密
0,2020-11,2493,荣盛石化
0,2020-11,2555,三七互娱
0,2020-11,2594,比亚迪
0,2020-11,2601,龙佰集团
0,2020-11,2602,世纪华通
0,2020-11,2607,中公教育
0,2020-11,2624,完美世界
0,2020-11,2714,牧原股份
0,2020-11,2736,国信证券
0,2020-11,2841,视源股份
0,2020-11,2916,深南电路
0,2020-11,2938,鹏鼎控股
0,2020-11,3816,中国广核
0,2020-11,300003,乐普医疗
0,2020-11,300014,亿纬锂能
0,2020-11,300015,爱尔眼科
0,2020-11,300033,同花顺
0,2020-11,300059,东方财富
0,2020-11,300122,智飞生物
0,2020-11,300124,汇川技术
0,2020-11,300142,沃森生物
0,2020-11,300144,宋城演艺
0,2020-11,300347,泰格医药
0,2020-11,300408,三环股份
0,2020-11,300413,芒果超媒
0,2020-11,300433,蓝思科技
0,2020-11,300498,温氏股份
0,2020-11,300601,康泰生物
0,2020-11,300628,亿联网络
0,2020-11,600000,浦发银行
0,2020-11,600009,上海机场
0,2020-11,600010,包钢股份
0,2020-11,600011,华能国际
0,2020-11,600015,华夏银行
0,2020-11,600016,民生银行
0,2020-11,600018,上港集团
0,2020-11,600019,宝钢股份
0,2020-11,600025,华能水电
0,2020-11,600028,中国石化
0,2020-11,600029,南方航空
0,2020-11,600030,中信证券
0,2020-11,600031,三一重工
0,2020-11,600036,招商银行
0,2020-11,600048,保利发展
0,2020-11,600050,中国联通
0,2020-11,600061,国投资本
0,2020-11,600085,同仁堂
0,2020-11,600104,上汽集团
0,2020-11,600109,国金证券
0,2020-11,600111,北方稀土
0,2020-11,600115,中国东航
0,2020-11,600176,中国巨石
0,2020-11,600183,生益科技
0,2020-11,600196,复星医药
0,2020-11,600276,恒瑞医药
0,2020-11,600309,万华化学
0,2020-11,600332,白云山
0,2020-11,600346,恒力股份
0,2020-11,600352,浙江龙盛
0,2020-11,600362,江西铜业
0,2020-11,600383,金地集团
0,2020-11,600406,国电南瑞
0,2020-11,600436,片仔癀
0,2020-11,600438,通威股份
0,2020-11,600489,中金黄金
0,2020-11,600519,贵州茅台
0,2020-11,600547,山东黄金
0,2020-11,600570,恒生电子
0,2020-11,600585,海螺水泥
0,2020-11,600588,用友网络
0,2020-11,600606,绿地控股
0,2020-11,600655,豫园股份
0,2020-11,600660,福耀玻璃
0,2020-11,600690,海尔智家
0,2020-11,600741,华域汽车
0,2020-11,600745,闻泰科技
0,2020-11,600760,中航沈飞
0,2020-11,600795,国电电力
0,2020-11,600809,山西汾酒
0,2020-11,600837,海通证券
0,2020-11,600848,上海临港
0,2020-11,600886,国投电力
0,2020-11,600887,伊利股份
0,2020-11,600893,航发动力
0,2020-11,600900,长江电力
0,2020-11,600919,江苏银行
0,2020-11,600926,杭州银行
0,2020-11,600958,东方证券
0,2020-11,600989,宝丰能源
0,2020-11,600999,招商证券
0,2020-11,601006,大秦铁路
0,2020-11,601009,南京银行
0,2020-11,601012,隆基股份
0,2020-11,601021,春秋航空
0,2020-11,601066,中信建投
0,2020-11,601088,中国神华
0,2020-11,601100,恒立液压
0,2020-11,601108,财通证券
0,2020-11,601111,中国国航
0,2020-11,601138,工业富联
0,2020-11,601155,新城控股
0,2020-11,601162,天风证券
0,2020-11,601166,兴业银行
0,2020-11,601169,北京银行
0,2020-11,601186,中国铁建
0,2020-11,601211,国泰君安
0,2020-11,601216,君正集团
0,2020-11,601225,陕西煤业
0,2020-11,601229,上海银行
0,2020-11,601231,环旭电子
0,2020-11,601236,红塔证券
0,2020-11,601238,广汽集团
0,2020-11,601288,农业银行
0,2020-11,601318,中国平安
0,2020-11,601319,中国人保
0,2020-11,601328,交通银行
0,2020-11,601336,新华保险
0,2020-11,601360,三六零
0,2020-11,601377,兴业证券
0,2020-11,601390,中国中铁
0,2020-11,601398,工商银行
0,2020-11,601600,中国铝业
0,2020-11,601601,中国太保
0,2020-11,601607,上海医药
0,2020-11,601618,中国中冶
0,2020-11,601628,中国人寿
0,2020-11,601633,长城汽车
0,2020-11,601658,邮储银行
0,2020-11,601668,中国建筑
0,2020-11,601669,中国电建
0,2020-11,601688,华泰证券
0,2020-11,601698,中国卫通
0,2020-11,601766,中国中车
0,2020-11,601788,光大证券
0,2020-11,601800,中国交建
0,2020-11,601808,中海油服
0,2020-11,601816,京沪高铁
0,2020-11,601818,光大银行
0,2020-11,601838,成都银行
0,2020-11,601857,中国石油
0,2020-11,601877,正泰电器
0,2020-11,601878,浙商证券
0,2020-11,601881,中国银河
0,2020-11,601888,中国中免
0,2020-11,601899,紫金矿业
0,2020-11,601901,方正证券
0,2020-11,601916,浙商银行
0,2020-11,601919,中远海控
0,2020-11,601933,永辉超市
0,2020-11,601939,建设银行
0,2020-11,601985,中国核电
0,2020-11,601988,中国银行
0,2020-11,601989,中国重工
0,2020-11,601998,中信银行
0,2020-11,603019,中科曙光
0,2020-11,603160,汇顶科技
0,2020-11,603259,药明康德
0,2020-11,603288,海天味业
0,2020-11,603369,今世缘
0,2020-11,603501,韦尔股份
0,2020-11,603658,安图生物
0,2020-11,603799,华友钴业
0,2020-11,603833,欧派家居
0,2020-11,603899,晨光文具
0,2020-11,603986,兆易创新
0,2020-11,603993,洛阳钼业
0,2020-12,656,金科股份
0,2020-12,728,国元证券
0,2020-12,860,顺鑫农业
0,2020-12,2153,石基信息
0,2020-12,2384,东山精密
0,2020-12,2456,欧菲光
0,2020-12,2463,沪电股份
0,2020-12,2508,老板电器
0,2020-12,2558,巨人网络
0,2020-12,2673,西部证券
0,2020-12,2739,万达电影
0,2020-12,2773,康弘药业
0,2020-12,2939,长城证券
0,2020-12,2945,华林证券
0,2020-12,300136,信维通信
0,2020-12,600118,中国卫星
0,2020-12,600233,圆通速递
0,2020-12,600299,安迪苏
0,2020-12,600340,华夏幸福
0,2020-12,600482,中国动力
0,2020-12,600522,中天科技
0,2020-12,600703,三安光电
0,2020-12,600705,中航产融
0,2020-12,601077,渝农商行
0,2020-12,601555,东吴证券
0,2020-12,601727,上海电气
0,2020-12,601872,招商轮船
0,2020-12,627,天茂集团
0,2020-12,671,阳光城
0,2020-12,723,美锦能源
0,2020-12,961,中南建设
0,2020-12,2146,荣盛发展
0,2020-12,2422,科伦药业
0,2020-12,2958,青农商行
0,2020-12,600004,白云机场
0,2020-12,600027,华电国际
0,2020-12,600066,宇通客车
0,2020-12,600068,葛洲坝
0,2020-12,600177,雅戈尔
0,2020-12,600208,新湖中宝
0,2020-12,600271,航天信息
0,2020-12,600297,广汇汽车
0,2020-12,600369,西南证券
0,2020-12,600390,五矿资本
0,2020-12,600487,亨通光电
0,2020-12,600498,烽火通信
0,2020-12,600637,东方明珠
0,2020-12,600998,九州通
0,2020-12,601117,中国化学
0,2020-12,601198,东兴证券
0,2020-12,601577,长沙银行
0,2020-12,603156,养元饮品
0,2020-12,1,平安银行
0,2020-12,2,万科
0,2020-12,63,中兴通讯
0,2020-12,66,中国长城
0,2020-12,69,华侨城
0,2020-12,100,TCL科技
0,2020-12,157,中联重科
0,2020-12,166,申万宏源
0,2020-12,333,美的集团
0,2020-12,338,潍柴动力
0,2020-12,425,徐工机械
0,2020-12,538,云南白药
0,2020-12,568,泸州老窖
0,2020-12,596,古井贡酒
0,2020-12,625,长安汽车
0,2020-12,651,格力电器
0,2020-12,661,长春高新
0,2020-12,703,恒逸石化
0,2020-12,708,中信特钢
0,2020-12,725,京东方
0,2020-12,768,中航西飞
0,2020-12,776,广发证券
0,2020-12,783,长江证券
0,2020-12,786,北新建材
0,2020-12,858,五粮液
0,2020-12,876,新希望
0,2020-12,895,双汇发展
0,2020-12,938,紫光股份
0,2020-12,963,华东医药
0,2020-12,977,浪潮信息
0,2020-12,1979,招商蛇口
0,2020-12,2001,新和成
0,2020-12,2007,华兰生物
0,2020-12,2008,大族激光
0,2020-12,2024,苏宁易购
0,2020-12,2027,分众传媒
0,2020-12,2032,苏泊尔
0,2020-12,2044,美年健康
0,2020-12,2049,紫光国微
0,2020-12,2050,三花智控
0,2020-12,2120,韵达股份
0,2020-12,2129,中环股份
0,2020-12,2142,宁波银行
0,2020-12,2157,正邦科技
0,2020-12,2179,中航光电
0,2020-12,2202,金风科技
0,2020-12,2230,科大讯飞
0,2020-12,2236,大华股份
0,2020-12,2241,歌尔股份
0,2020-12,2252,上海莱士
0,2020-12,2271,东方雨虹
0,2020-12,2304,洋河股份
0,2020-12,2311,海大集团
0,2020-12,2352,顺丰控股
0,2020-12,2371,北方华创
0,2020-12,2410,广联达
0,2020-12,2414,高德红外
0,2020-12,2415,海康威视
0,2020-12,2460,赣锋锂业
0,2020-12,2475,立讯精密
0,2020-12,2493,荣盛石化
0,2020-12,2555,三七互娱
0,2020-12,2594,比亚迪
0,2020-12,2600,领益智造
0,2020-12,2601,龙佰集团
0,2020-12,2602,世纪华通
0,2020-12,2607,中公教育
0,2020-12,2624,完美世界
0,2020-12,2714,牧原股份
0,2020-12,2736,国信证券
0,2020-12,2812,恩捷股份
0,2020-12,2821,凯莱英
0,2020-12,2841,视源股份
0,2020-12,2916,深南电路
0,2020-12,2938,鹏鼎控股
0,2020-12,3816,中国广核
0,2020-12,300003,乐普医疗
0,2020-12,300014,亿纬锂能
0,2020-12,300015,爱尔眼科
0,2020-12,300033,同花顺
0,2020-12,300059,东方财富
0,2020-12,300122,智飞生物
0,2020-12,300124,汇川技术
0,2020-12,300142,沃森生物
0,2020-12,300144,宋城演艺
0,2020-12,300347,泰格医药
0,2020-12,300408,三环股份
0,2020-12,300413,芒果超媒
0,2020-12,300433,蓝思科技
0,2020-12,300498,温氏股份
0,2020-12,300529,健帆生物
0,2020-12,300601,康泰生物
0,2020-12,300628,亿联网络
0,2020-12,300676,华大基因
0,2020-12,600000,浦发银行
0,2020-12,600009,上海机场
0,2020-12,600010,包钢股份
0,2020-12,600011,华能国际
0,2020-12,600015,华夏银行
0,2020-12,600016,民生银行
0,2020-12,600018,上港集团
0,2020-12,600019,宝钢股份
0,2020-12,600025,华能水电
0,2020-12,600028,中国石化
0,2020-12,600029,南方航空
0,2020-12,600030,中信证券
0,2020-12,600031,三一重工
0,2020-12,600036,招商银行
0,2020-12,600048,保利发展
0,2020-12,600050,中国联通
0,2020-12,600061,国投资本
0,2020-12,600085,同仁堂
0,2020-12,600104,上汽集团
0,2020-12,600109,国金证券
0,2020-12,600111,北方稀土
0,2020-12,600115,中国东航
0,2020-12,600150,中国船舶
0,2020-12,600161,天坛生物
0,2020-12,600176,中国巨石
0,2020-12,600183,生益科技
0,2020-12,600196,复星医药
0,2020-12,600276,恒瑞医药
0,2020-12,600309,万华化学
0,2020-12,600332,白云山
0,2020-12,600346,恒力股份
0,2020-12,600352,浙江龙盛
0,2020-12,600362,江西铜业
0,2020-12,600383,金地集团
0,2020-12,600406,国电南瑞
0,2020-12,600436,片仔癀
0,2020-12,600438,通威股份
