,month_details,stock,stock_name,month
51244,2019-06,601166,兴业银行,255
51245,2019-06,601169,北京银行,255
51246,2019-06,601186,中国铁建,255
51247,2019-06,601211,国泰君安,255
51248,2019-06,601216,君正集团,255
51249,2019-06,601225,陕西煤业,255
51250,2019-06,601229,上海银行,255
51251,2019-06,601238,广汽集团,255
51252,2019-06,601288,农业银行,255
51253,2019-06,601318,中国平安,255
51254,2019-06,601319,中国人保,255
51255,2019-06,601328,交通银行,255
51256,2019-06,601336,新华保险,255
51257,2019-06,601360,三六零,255
51258,2019-06,601377,兴业证券,255
51259,2019-06,601390,中国中铁,255
51260,2019-06,601398,工商银行,255
51261,2019-06,601600,中国铝业,255
51262,2019-06,601601,中国太保,255
51263,2019-06,601607,上海医药,255
51264,2019-06,601618,中国中冶,255
51265,2019-06,601628,中国人寿,255
51266,2019-06,601633,长城汽车,255
51267,2019-06,601668,中国建筑,255
51268,2019-06,601669,中国电建,255
51269,2019-06,601688,华泰证券,255
51270,2019-06,601766,中国中车,255
51271,2019-06,601788,光大证券,255
51272,2019-06,601800,中国交建,255
51273,2019-06,601808,中海油服,255
51274,2019-06,601818,光大银行,255
51275,2019-06,601838,成都银行,255
51276,2019-06,601857,中国石油,255
51277,2019-06,601877,正泰电器,255
51278,2019-06,601878,浙商证券,255
51279,2019-06,601881,中国银河,255
51280,2019-06,601888,中国中免,255
51281,2019-06,601899,紫金矿业,255
51282,2019-06,601901,方正证券,255
51283,2019-06,601919,中远海控,255
51284,2019-06,601933,永辉超市,255
51285,2019-06,601939,建设银行,255
51286,2019-06,601985,中国核电,255
51287,2019-06,601988,中国银行,255
51288,2019-06,601989,中国重工,255
51289,2019-06,601998,中信银行,255
51290,2019-06,603019,中科曙光,255
51291,2019-06,603160,汇顶科技,255
51292,2019-06,603259,药明康德,255
51293,2019-06,603288,海天味业,255
51294,2019-06,603799,华友钴业,255
51295,2019-06,603833,欧派家居,255
51296,2019-06,603986,兆易创新,255
51297,2019-06,603993,洛阳钼业,255
51298,2019-07,000656,金科股份,256
51299,2019-07,000728,国元证券,256
51300,2019-07,002153,石基信息,256
51301,2019-07,002456,欧菲光,256
51302,2019-07,002508,老板电器,256
51303,2019-07,002558,巨人网络,256
51304,2019-07,002673,西部证券,256
51305,2019-07,002739,万达电影,256
51306,2019-07,002773,康弘药业,256
51307,2019-07,002939,长城证券,256
51308,2019-07,002945,华林证券,256
51309,2019-07,300136,信维通信,256
51310,2019-07,600118,中国卫星,256
51311,2019-07,600233,圆通速递,256
51312,2019-07,600299,安迪苏,256
51313,2019-07,600340,华夏幸福,256
51314,2019-07,600482,中国动力,256
51315,2019-07,600522,中天科技,256
51316,2019-07,600703,三安光电,256
51317,2019-07,600705,中航产融,256
51318,2019-07,601555,东吴证券,256
51319,2019-07,601727,上海电气,256
51320,2019-07,000627,天茂集团,256
51321,2019-07,000671,阳光城,256
51322,2019-07,000961,中南建设,256
51323,2019-07,002146,荣盛发展,256
51324,2019-07,002422,科伦药业,256
51325,2019-07,600004,白云机场,256
51326,2019-07,600027,华电国际,256
51327,2019-07,600066,宇通客车,256
51328,2019-07,600068,葛洲坝,256
51329,2019-07,600177,雅戈尔,256
51330,2019-07,600208,新湖中宝,256
51331,2019-07,600271,航天信息,256
51332,2019-07,600297,广汇汽车,256
51333,2019-07,600369,西南证券,256
51334,2019-07,600390,五矿资本,256
51335,2019-07,600487,亨通光电,256
51336,2019-07,600498,烽火通信,256
51337,2019-07,600637,东方明珠,256
51338,2019-07,600998,九州通,256
51339,2019-07,601117,中国化学,256
51340,2019-07,601198,东兴证券,256
51341,2019-07,601577,长沙银行,256
51342,2019-07,603156,养元饮品,256
51343,2019-07,000709,河钢股份,256
51344,2019-07,002466,天齐锂业,256
51345,2019-07,002468,申通快递,256
51346,2019-07,600038,中直股份,256
51347,2019-07,600089,特变电工,256
51348,2019-07,600170,上海建工,256
51349,2019-07,600188,兖州煤业,256
51350,2019-07,600219,南山铝业,256
51351,2019-07,600221,海航控股,256
51352,2019-07,600372,中航电子,256
51353,2019-07,600398,海澜之家,256
51354,2019-07,600516,方大炭素,256
51355,2019-07,600583,海油工程,256
51356,2019-07,600674,川投能源,256
51357,2019-07,600867,通化东宝,256
51358,2019-07,600977,中国电影,256
51359,2019-07,601018,宁波港,256
51360,2019-07,601212,白银有色,256
51361,2019-07,601298,青岛港,256
51362,2019-07,601828,美凯龙,256
51363,2019-07,601898,中煤能源,256
51364,2019-07,601992,金隅集团,256
51365,2019-07,601997,贵阳银行,256
51366,2019-07,603260,合盛硅业,256
51367,2019-07,000413,东旭光电,256
51368,2019-07,000415,渤海租赁,256
51369,2019-07,000423,东阿阿胶,256
51370,2019-07,000629,攀钢钒钛,256
51371,2019-07,000630,铜陵有色,256
51372,2019-07,000898,鞍钢股份,256
51373,2019-07,002010,传化智联,256
51374,2019-07,002081,金螳螂,256
51375,2019-07,002294,信立泰,256
51376,2019-07,002411,延安必康,256
51377,2019-07,300017,网宿科技,256
51378,2019-07,300024,机器人,256
51379,2019-07,300070,碧水源,256
51380,2019-07,600023,浙能电力,256
51381,2019-07,600100,同方股份,256
51382,2019-07,600153,建发股份,256
51383,2019-07,600535,天士力,256
51384,2019-07,600566,济川药业,256
51385,2019-07,600663,陆家嘴,256
51386,2019-07,600733,北汽蓝谷,256
51387,2019-07,600816,安信信托,256
51388,2019-07,000402,金融街,256
51389,2019-07,000408,藏格控股,256
51390,2019-07,000553,安道麦,256
51391,2019-07,002065,东华软件,256
51392,2019-07,002310,东方园林,256
51393,2019-07,002625,光启技术,256
51394,2019-07,002925,盈趣科技,256
51395,2019-07,300072,三聚环保,256
51396,2019-07,300251,光线传媒,256
51397,2019-07,300296,利亚德,256
51398,2019-07,600339,中油工程,256
51399,2019-07,600415,小商品城,256
51400,2019-07,600688,上海石化,256
51401,2019-07,600704,物产中大,256
51402,2019-07,601228,广州港,256
51403,2019-07,603858,步长制药,256
51404,2019-07,000001,平安银行,256
51405,2019-07,000002,万科,256
51406,2019-07,000063,中兴通讯,256
51407,2019-07,000069,华侨城,256
51408,2019-07,000100,TCL科技,256
51409,2019-07,000157,中联重科,256
51410,2019-07,000166,申万宏源,256
51411,2019-07,000333,美的集团,256
51412,2019-07,000338,潍柴动力,256
51413,2019-07,000425,徐工机械,256
51414,2019-07,000538,云南白药,256
51415,2019-07,000568,泸州老窖,256
51416,2019-07,000596,古井贡酒,256
51417,2019-07,000625,长安汽车,256
51418,2019-07,000651,格力电器,256
51419,2019-07,000661,长春高新,256
51420,2019-07,000703,恒逸石化,256
51421,2019-07,000725,京东方,256
51422,2019-07,000768,中航西飞,256
51423,2019-07,000776,广发证券,256
51424,2019-07,000783,长江证券,256
51425,2019-07,000786,北新建材,256
51426,2019-07,000858,五粮液,256
51427,2019-07,000876,新希望,256
51428,2019-07,000895,双汇发展,256
51429,2019-07,000938,紫光股份,256
51430,2019-07,000963,华东医药,256
51431,2019-07,001979,招商蛇口,256
51432,2019-07,002001,新和成,256
51433,2019-07,002007,华兰生物,256
51434,2019-07,002008,大族激光,256
51435,2019-07,002024,苏宁易购,256
51436,2019-07,002027,分众传媒,256
51437,2019-07,002032,苏泊尔,256
51438,2019-07,002044,美年健康,256
51439,2019-07,002050,三花智控,256
51440,2019-07,002120,韵达股份,256
51441,2019-07,002142,宁波银行,256
51442,2019-07,002179,中航光电,256
51443,2019-07,002202,金风科技,256
51444,2019-07,002230,科大讯飞,256
51445,2019-07,002236,大华股份,256
51446,2019-07,002241,歌尔股份,256
51447,2019-07,002252,上海莱士,256
51448,2019-07,002271,东方雨虹,256
51449,2019-07,002304,洋河股份,256
51450,2019-07,002311,海大集团,256
51451,2019-07,002352,顺丰控股,256
51452,2019-07,002410,广联达,256
51453,2019-07,002415,海康威视,256
51454,2019-07,002460,赣锋锂业,256
51455,2019-07,002475,立讯精密,256
51456,2019-07,002493,荣盛石化,256
51457,2019-07,002555,三七互娱,256
51458,2019-07,002594,比亚迪,256
51459,2019-07,002601,龙佰集团,256
51460,2019-07,002602,世纪华通,256
51461,2019-07,002624,完美世界,256
51462,2019-07,002714,牧原股份,256
51463,2019-07,002736,国信证券,256
51464,2019-07,002938,鹏鼎控股,256
51465,2019-07,300003,乐普医疗,256
51466,2019-07,300015,爱尔眼科,256
51467,2019-07,300033,同花顺,256
51468,2019-07,300059,东方财富,256
51469,2019-07,300122,智飞生物,256
51470,2019-07,300124,汇川技术,256
51471,2019-07,300142,沃森生物,256
51472,2019-07,300144,宋城演艺,256
51473,2019-07,300408,三环股份,256
51474,2019-07,300413,芒果超媒,256
51475,2019-07,300433,蓝思科技,256
51476,2019-07,300498,温氏股份,256
51477,2019-07,600000,浦发银行,256
51478,2019-07,600009,上海机场,256
51479,2019-07,600010,包钢股份,256
51480,2019-07,600011,华能国际,256
51481,2019-07,600015,华夏银行,256
51482,2019-07,600016,民生银行,256
51483,2019-07,600018,上港集团,256
51484,2019-07,600019,宝钢股份,256
51485,2019-07,600025,华能水电,256
51486,2019-07,600028,中国石化,256
51487,2019-07,600029,南方航空,256
51488,2019-07,600030,中信证券,256
51489,2019-07,600031,三一重工,256
51490,2019-07,600036,招商银行,256
51491,2019-07,600048,保利发展,256
51492,2019-07,600050,中国联通,256
51493,2019-07,600061,国投资本,256
51494,2019-07,600085,同仁堂,256
51495,2019-07,600104,上汽集团,256
51496,2019-07,600109,国金证券,256
51497,2019-07,600111,北方稀土,256
51498,2019-07,600115,中国东航,256
51499,2019-07,600176,中国巨石,256
51500,2019-07,600196,复星医药,256
51501,2019-07,600276,恒瑞医药,256
51502,2019-07,600309,万华化学,256
51503,2019-07,600332,白云山,256
51504,2019-07,600346,恒力股份,256
51505,2019-07,600352,浙江龙盛,256
51506,2019-07,600362,江西铜业,256
51507,2019-07,600383,金地集团,256
51508,2019-07,600406,国电南瑞,256
51509,2019-07,600436,片仔癀,256
51510,2019-07,600438,通威股份,256
51511,2019-07,600489,中金黄金,256
51512,2019-07,600519,贵州茅台,256
51513,2019-07,600547,山东黄金,256
51514,2019-07,600570,恒生电子,256
51515,2019-07,600585,海螺水泥,256
51516,2019-07,600588,用友网络,256
51517,2019-07,600606,绿地控股,256
51518,2019-07,600660,福耀玻璃,256
51519,2019-07,600690,海尔智家,256
51520,2019-07,600741,华域汽车,256
51521,2019-07,600760,中航沈飞,256
51522,2019-07,600795,国电电力,256
51523,2019-07,600809,山西汾酒,256
51524,2019-07,600837,海通证券,256
51525,2019-07,600886,国投电力,256
51526,2019-07,600887,伊利股份,256
51527,2019-07,600893,航发动力,256
51528,2019-07,600900,长江电力,256
51529,2019-07,600919,江苏银行,256
51530,2019-07,600926,杭州银行,256
51531,2019-07,600958,东方证券,256
51532,2019-07,600999,招商证券,256
51533,2019-07,601006,大秦铁路,256
51534,2019-07,601009,南京银行,256
51535,2019-07,601012,隆基股份,256
51536,2019-07,601021,春秋航空,256
51537,2019-07,601066,中信建投,256
51538,2019-07,601088,中国神华,256
51539,2019-07,601108,财通证券,256
51540,2019-07,601111,中国国航,256
51541,2019-07,601138,工业富联,256
51542,2019-07,601155,新城控股,256
51543,2019-07,601162,天风证券,256
51544,2019-07,601166,兴业银行,256
51545,2019-07,601169,北京银行,256
51546,2019-07,601186,中国铁建,256
51547,2019-07,601211,国泰君安,256
51548,2019-07,601216,君正集团,256
51549,2019-07,601225,陕西煤业,256
51550,2019-07,601229,上海银行,256
51551,2019-07,601238,广汽集团,256
51552,2019-07,601288,农业银行,256
51553,2019-07,601318,中国平安,256
51554,2019-07,601319,中国人保,256
51555,2019-07,601328,交通银行,256
51556,2019-07,601336,新华保险,256
51557,2019-07,601360,三六零,256
51558,2019-07,601377,兴业证券,256
51559,2019-07,601390,中国中铁,256
51560,2019-07,601398,工商银行,256
51561,2019-07,601600,中国铝业,256
51562,2019-07,601601,中国太保,256
51563,2019-07,601607,上海医药,256
51564,2019-07,601618,中国中冶,256
51565,2019-07,601628,中国人寿,256
51566,2019-07,601633,长城汽车,256
51567,2019-07,601668,中国建筑,256
51568,2019-07,601669,中国电建,256
51569,2019-07,601688,华泰证券,256
51570,2019-07,601766,中国中车,256
51571,2019-07,601788,光大证券,256
51572,2019-07,601800,中国交建,256
51573,2019-07,601808,中海油服,256
51574,2019-07,601818,光大银行,256
51575,2019-07,601838,成都银行,256
51576,2019-07,601857,中国石油,256
51577,2019-07,601877,正泰电器,256
51578,2019-07,601878,浙商证券,256
51579,2019-07,601881,中国银河,256
51580,2019-07,601888,中国中免,256
51581,2019-07,601899,紫金矿业,256
51582,2019-07,601901,方正证券,256
51583,2019-07,601919,中远海控,256
51584,2019-07,601933,永辉超市,256
51585,2019-07,601939,建设银行,256
51586,2019-07,601985,中国核电,256
51587,2019-07,601988,中国银行,256
51588,2019-07,601989,中国重工,256
51589,2019-07,601998,中信银行,256
51590,2019-07,603019,中科曙光,256
51591,2019-07,603160,汇顶科技,256
51592,2019-07,603259,药明康德,256
51593,2019-07,603288,海天味业,256
51594,2019-07,603799,华友钴业,256
51595,2019-07,603833,欧派家居,256
51596,2019-07,603986,兆易创新,256
51597,2019-07,603993,洛阳钼业,256
51598,2019-08,000656,金科股份,257
51599,2019-08,000728,国元证券,257
51600,2019-08,002153,石基信息,257
51601,2019-08,002456,欧菲光,257
51602,2019-08,002508,老板电器,257
51603,2019-08,002558,巨人网络,257
51604,2019-08,002673,西部证券,257
51605,2019-08,002739,万达电影,257
51606,2019-08,002773,康弘药业,257
51607,2019-08,002939,长城证券,257
51608,2019-08,002945,华林证券,257
51609,2019-08,300136,信维通信,257
51610,2019-08,600118,中国卫星,257
51611,2019-08,600233,圆通速递,257
51612,2019-08,600299,安迪苏,257
51613,2019-08,600340,华夏幸福,257
51614,2019-08,600482,中国动力,257
51615,2019-08,600522,中天科技,257
51616,2019-08,600703,三安光电,257
51617,2019-08,600705,中航产融,257
51618,2019-08,601555,东吴证券,257
51619,2019-08,601727,上海电气,257
51620,2019-08,000627,天茂集团,257
51621,2019-08,000671,阳光城,257
51622,2019-08,000961,中南建设,257
51623,2019-08,002146,荣盛发展,257
51624,2019-08,002422,科伦药业,257
51625,2019-08,600004,白云机场,257
51626,2019-08,600027,华电国际,257
51627,2019-08,600066,宇通客车,257
51628,2019-08,600068,葛洲坝,257
51629,2019-08,600177,雅戈尔,257
51630,2019-08,600208,新湖中宝,257
51631,2019-08,600271,航天信息,257
51632,2019-08,600297,广汇汽车,257
51633,2019-08,600369,西南证券,257
51634,2019-08,600390,五矿资本,257
51635,2019-08,600487,亨通光电,257
51636,2019-08,600498,烽火通信,257
51637,2019-08,600637,东方明珠,257
51638,2019-08,600998,九州通,257
51639,2019-08,601117,中国化学,257
51640,2019-08,601198,东兴证券,257
51641,2019-08,601577,长沙银行,257
51642,2019-08,603156,养元饮品,257
51643,2019-08,000709,河钢股份,257
51644,2019-08,002466,天齐锂业,257
51645,2019-08,002468,申通快递,257
51646,2019-08,600038,中直股份,257
51647,2019-08,600089,特变电工,257
51648,2019-08,600170,上海建工,257
51649,2019-08,600188,兖州煤业,257
51650,2019-08,600219,南山铝业,257
51651,2019-08,600221,海航控股,257
51652,2019-08,600372,中航电子,257
51653,2019-08,600398,海澜之家,257
51654,2019-08,600516,方大炭素,257
51655,2019-08,600583,海油工程,257
51656,2019-08,600674,川投能源,257
51657,2019-08,600867,通化东宝,257
51658,2019-08,600977,中国电影,257
51659,2019-08,601018,宁波港,257
51660,2019-08,601212,白银有色,257
51661,2019-08,601298,青岛港,257
51662,2019-08,601828,美凯龙,257
51663,2019-08,601898,中煤能源,257
51664,2019-08,601992,金隅集团,257
51665,2019-08,601997,贵阳银行,257
51666,2019-08,603260,合盛硅业,257
51667,2019-08,000413,东旭光电,257
51668,2019-08,000415,渤海租赁,257
51669,2019-08,000423,东阿阿胶,257
51670,2019-08,000629,攀钢钒钛,257
51671,2019-08,000630,铜陵有色,257
51672,2019-08,000898,鞍钢股份,257
51673,2019-08,002010,传化智联,257
51674,2019-08,002081,金螳螂,257
51675,2019-08,002294,信立泰,257
51676,2019-08,002411,延安必康,257
51677,2019-08,300017,网宿科技,257
51678,2019-08,300024,机器人,257
51679,2019-08,300070,碧水源,257
51680,2019-08,600023,浙能电力,257
51681,2019-08,600100,同方股份,257
51682,2019-08,600153,建发股份,257
51683,2019-08,600535,天士力,257
51684,2019-08,600566,济川药业,257
51685,2019-08,600663,陆家嘴,257
51686,2019-08,600733,北汽蓝谷,257
51687,2019-08,600816,安信信托,257
51688,2019-08,000402,金融街,257
51689,2019-08,000408,藏格控股,257
51690,2019-08,000553,安道麦,257
51691,2019-08,002065,东华软件,257
51692,2019-08,002310,东方园林,257
51693,2019-08,002625,光启技术,257
51694,2019-08,002925,盈趣科技,257
51695,2019-08,300072,三聚环保,257
51696,2019-08,300251,光线传媒,257
51697,2019-08,300296,利亚德,257
51698,2019-08,600339,中油工程,257
51699,2019-08,600415,小商品城,257
51700,2019-08,600688,上海石化,257
51701,2019-08,600704,物产中大,257
51702,2019-08,601228,广州港,257
51703,2019-08,603858,步长制药,257
51704,2019-08,000001,平安银行,257
51705,2019-08,000002,万科,257
51706,2019-08,000063,中兴通讯,257
51707,2019-08,000069,华侨城,257
51708,2019-08,000100,TCL科技,257
51709,2019-08,000157,中联重科,257
51710,2019-08,000166,申万宏源,257
51711,2019-08,000333,美的集团,257
51712,2019-08,000338,潍柴动力,257
51713,2019-08,000425,徐工机械,257
51714,2019-08,000538,云南白药,257
51715,2019-08,000568,泸州老窖,257
51716,2019-08,000596,古井贡酒,257
51717,2019-08,000625,长安汽车,257
51718,2019-08,000651,格力电器,257
51719,2019-08,000661,长春高新,257
51720,2019-08,000703,恒逸石化,257
51721,2019-08,000725,京东方,257
51722,2019-08,000768,中航西飞,257
51723,2019-08,000776,广发证券,257
51724,2019-08,000783,长江证券,257
51725,2019-08,000786,北新建材,257
51726,2019-08,000858,五粮液,257
51727,2019-08,000876,新希望,257
51728,2019-08,000895,双汇发展,257
51729,2019-08,000938,紫光股份,257
51730,2019-08,000963,华东医药,257
51731,2019-08,001979,招商蛇口,257
51732,2019-08,002001,新和成,257
51733,2019-08,002007,华兰生物,257
51734,2019-08,002008,大族激光,257
51735,2019-08,002024,苏宁易购,257
51736,2019-08,002027,分众传媒,257
51737,2019-08,002032,苏泊尔,257
51738,2019-08,002044,美年健康,257
51739,2019-08,002050,三花智控,257
51740,2019-08,002120,韵达股份,257
51741,2019-08,002142,宁波银行,257
51742,2019-08,002179,中航光电,257
51743,2019-08,002202,金风科技,257
51744,2019-08,002230,科大讯飞,257
51745,2019-08,002236,大华股份,257
51746,2019-08,002241,歌尔股份,257
51747,2019-08,002252,上海莱士,257
51748,2019-08,002271,东方雨虹,257
51749,2019-08,002304,洋河股份,257
51750,2019-08,002311,海大集团,257
51751,2019-08,002352,顺丰控股,257
51752,2019-08,002410,广联达,257
51753,2019-08,002415,海康威视,257
51754,2019-08,002460,赣锋锂业,257
51755,2019-08,002475,立讯精密,257
51756,2019-08,002493,荣盛石化,257
51757,2019-08,002555,三七互娱,257
51758,2019-08,002594,比亚迪,257
51759,2019-08,002601,龙佰集团,257
51760,2019-08,002602,世纪华通,257
51761,2019-08,002624,完美世界,257
51762,2019-08,002714,牧原股份,257
51763,2019-08,002736,国信证券,257
51764,2019-08,002938,鹏鼎控股,257
51765,2019-08,300003,乐普医疗,257
51766,2019-08,300015,爱尔眼科,257
51767,2019-08,300033,同花顺,257
51768,2019-08,300059,东方财富,257
51769,2019-08,300122,智飞生物,257
51770,2019-08,300124,汇川技术,257
51771,2019-08,300142,沃森生物,257
51772,2019-08,300144,宋城演艺,257
51773,2019-08,300408,三环股份,257
51774,2019-08,300413,芒果超媒,257
51775,2019-08,300433,蓝思科技,257
51776,2019-08,300498,温氏股份,257
51777,2019-08,600000,浦发银行,257
51778,2019-08,600009,上海机场,257
51779,2019-08,600010,包钢股份,257
51780,2019-08,600011,华能国际,257
51781,2019-08,600015,华夏银行,257
51782,2019-08,600016,民生银行,257
51783,2019-08,600018,上港集团,257
51784,2019-08,600019,宝钢股份,257
51785,2019-08,600025,华能水电,257
51786,2019-08,600028,中国石化,257
51787,2019-08,600029,南方航空,257
51788,2019-08,600030,中信证券,257
51789,2019-08,600031,三一重工,257
51790,2019-08,600036,招商银行,257
51791,2019-08,600048,保利发展,257
51792,2019-08,600050,中国联通,257
51793,2019-08,600061,国投资本,257
51794,2019-08,600085,同仁堂,257
51795,2019-08,600104,上汽集团,257
51796,2019-08,600109,国金证券,257
51797,2019-08,600111,北方稀土,257
51798,2019-08,600115,中国东航,257
51799,2019-08,600176,中国巨石,257
51800,2019-08,600196,复星医药,257
51801,2019-08,600276,恒瑞医药,257
51802,2019-08,600309,万华化学,257
51803,2019-08,600332,白云山,257
51804,2019-08,600346,恒力股份,257
51805,2019-08,600352,浙江龙盛,257
51806,2019-08,600362,江西铜业,257
51807,2019-08,600383,金地集团,257
51808,2019-08,600406,国电南瑞,257
51809,2019-08,600436,片仔癀,257
51810,2019-08,600438,通威股份,257
51811,2019-08,600489,中金黄金,257
51812,2019-08,600519,贵州茅台,257
51813,2019-08,600547,山东黄金,257
51814,2019-08,600570,恒生电子,257
51815,2019-08,600585,海螺水泥,257
51816,2019-08,600588,用友网络,257
51817,2019-08,600606,绿地控股,257
51818,2019-08,600660,福耀玻璃,257
51819,2019-08,600690,海尔智家,257
51820,2019-08,600741,华域汽车,257
51821,2019-08,600760,中航沈飞,257
51822,2019-08,600795,国电电力,257
51823,2019-08,600809,山西汾酒,257
51824,2019-08,600837,海通证券,257
51825,2019-08,600886,国投电力,257
51826,2019-08,600887,伊利股份,257
51827,2019-08,600893,航发动力,257
51828,2019-08,600900,长江电力,257
51829,2019-08,600919,江苏银行,257
51830,2019-08,600926,杭州银行,257
51831,2019-08,600958,东方证券,257
51832,2019-08,600999,招商证券,257
51833,2019-08,601006,大秦铁路,257
51834,2019-08,601009,南京银行,257
51835,2019-08,601012,隆基股份,257
51836,2019-08,601021,春秋航空,257
51837,2019-08,601066,中信建投,257
51838,2019-08,601088,中国神华,257
51839,2019-08,601108,财通证券,257
51840,2019-08,601111,中国国航,257
51841,2019-08,601138,工业富联,257
51842,2019-08,601155,新城控股,257
51843,2019-08,601162,天风证券,257
51844,2019-08,601166,兴业银行,257
51845,2019-08,601169,北京银行,257
51846,2019-08,601186,中国铁建,257
51847,2019-08,601211,国泰君安,257
51848,2019-08,601216,君正集团,257
51849,2019-08,601225,陕西煤业,257
51850,2019-08,601229,上海银行,257
51851,2019-08,601238,广汽集团,257
51852,2019-08,601288,农业银行,257
51853,2019-08,601318,中国平安,257
51854,2019-08,601319,中国人保,257
51855,2019-08,601328,交通银行,257
51856,2019-08,601336,新华保险,257
51857,2019-08,601360,三六零,257
51858,2019-08,601377,兴业证券,257
51859,2019-08,601390,中国中铁,257
51860,2019-08,601398,工商银行,257
51861,2019-08,601600,中国铝业,257
51862,2019-08,601601,中国太保,257
51863,2019-08,601607,上海医药,257
51864,2019-08,601618,中国中冶,257
51865,2019-08,601628,中国人寿,257
51866,2019-08,601633,长城汽车,257
51867,2019-08,601668,中国建筑,257
51868,2019-08,601669,中国电建,257
51869,2019-08,601688,华泰证券,257
51870,2019-08,601766,中国中车,257
51871,2019-08,601788,光大证券,257
51872,2019-08,601800,中国交建,257
51873,2019-08,601808,中海油服,257
51874,2019-08,601818,光大银行,257
51875,2019-08,601838,成都银行,257
51876,2019-08,601857,中国石油,257
51877,2019-08,601877,正泰电器,257
51878,2019-08,601878,浙商证券,257
51879,2019-08,601881,中国银河,257
51880,2019-08,601888,中国中免,257
51881,2019-08,601899,紫金矿业,257
51882,2019-08,601901,方正证券,257
51883,2019-08,601919,中远海控,257
51884,2019-08,601933,永辉超市,257
51885,2019-08,601939,建设银行,257
51886,2019-08,601985,中国核电,257
51887,2019-08,601988,中国银行,257
51888,2019-08,601989,中国重工,257
51889,2019-08,601998,中信银行,257
51890,2019-08,603019,中科曙光,257
51891,2019-08,603160,汇顶科技,257
51892,2019-08,603259,药明康德,257
51893,2019-08,603288,海天味业,257
51894,2019-08,603799,华友钴业,257
51895,2019-08,603833,欧派家居,257
51896,2019-08,603986,兆易创新,257
51897,2019-08,603993,洛阳钼业,257
51898,2019-09,000656,金科股份,258
51899,2019-09,000728,国元证券,258
51900,2019-09,002153,石基信息,258
51901,2019-09,002456,欧菲光,258
51902,2019-09,002508,老板电器,258
51903,2019-09,002558,巨人网络,258
51904,2019-09,002673,西部证券,258
51905,2019-09,002739,万达电影,258
51906,2019-09,002773,康弘药业,258
51907,2019-09,002939,长城证券,258
51908,2019-09,002945,华林证券,258
51909,2019-09,300136,信维通信,258
51910,2019-09,600118,中国卫星,258
51911,2019-09,600233,圆通速递,258
51912,2019-09,600299,安迪苏,258
51913,2019-09,600340,华夏幸福,258
51914,2019-09,600482,中国动力,258
51915,2019-09,600522,中天科技,258
51916,2019-09,600703,三安光电,258
51917,2019-09,600705,中航产融,258
51918,2019-09,601555,东吴证券,258
51919,2019-09,601727,上海电气,258
51920,2019-09,000627,天茂集团,258
51921,2019-09,000671,阳光城,258
51922,2019-09,000961,中南建设,258
51923,2019-09,002146,荣盛发展,258
51924,2019-09,002422,科伦药业,258
51925,2019-09,600004,白云机场,258
51926,2019-09,600027,华电国际,258
51927,2019-09,600066,宇通客车,258
51928,2019-09,600068,葛洲坝,258
51929,2019-09,600177,雅戈尔,258
51930,2019-09,600208,新湖中宝,258
51931,2019-09,600271,航天信息,258
51932,2019-09,600297,广汇汽车,258
51933,2019-09,600369,西南证券,258
51934,2019-09,600390,五矿资本,258
51935,2019-09,600487,亨通光电,258
51936,2019-09,600498,烽火通信,258
51937,2019-09,600637,东方明珠,258
51938,2019-09,600998,九州通,258
51939,2019-09,601117,中国化学,258
51940,2019-09,601198,东兴证券,258
51941,2019-09,601577,长沙银行,258
51942,2019-09,603156,养元饮品,258
51943,2019-09,000709,河钢股份,258
51944,2019-09,002466,天齐锂业,258
51945,2019-09,002468,申通快递,258
51946,2019-09,600038,中直股份,258
51947,2019-09,600089,特变电工,258
51948,2019-09,600170,上海建工,258
51949,2019-09,600188,兖州煤业,258
51950,2019-09,600219,南山铝业,258
51951,2019-09,600221,海航控股,258
51952,2019-09,600372,中航电子,258
51953,2019-09,600398,海澜之家,258
51954,2019-09,600516,方大炭素,258
51955,2019-09,600583,海油工程,258
51956,2019-09,600674,川投能源,258
51957,2019-09,600867,通化东宝,258
51958,2019-09,600977,中国电影,258
51959,2019-09,601018,宁波港,258
51960,2019-09,601212,白银有色,258
51961,2019-09,601298,青岛港,258
51962,2019-09,601828,美凯龙,258
51963,2019-09,601898,中煤能源,258
51964,2019-09,601992,金隅集团,258
51965,2019-09,601997,贵阳银行,258
51966,2019-09,603260,合盛硅业,258
51967,2019-09,000413,东旭光电,258
51968,2019-09,000415,渤海租赁,258
51969,2019-09,000423,东阿阿胶,258
51970,2019-09,000629,攀钢钒钛,258
51971,2019-09,000630,铜陵有色,258
51972,2019-09,000898,鞍钢股份,258
51973,2019-09,002010,传化智联,258
51974,2019-09,002081,金螳螂,258
51975,2019-09,002294,信立泰,258
51976,2019-09,002411,延安必康,258
51977,2019-09,300017,网宿科技,258
51978,2019-09,300024,机器人,258
51979,2019-09,300070,碧水源,258
51980,2019-09,600023,浙能电力,258
51981,2019-09,600100,同方股份,258
51982,2019-09,600153,建发股份,258
51983,2019-09,600535,天士力,258
51984,2019-09,600566,济川药业,258
51985,2019-09,600663,陆家嘴,258
51986,2019-09,600733,北汽蓝谷,258
51987,2019-09,600816,安信信托,258
51988,2019-09,000402,金融街,258
51989,2019-09,000408,藏格控股,258
51990,2019-09,000553,安道麦,258
51991,2019-09,002065,东华软件,258
51992,2019-09,002310,东方园林,258
